text,rating,date
Always have one on charge,5,2022/07/31
Looks great,5,2021/07/13
Good price,5,2021/12/25
All perfect,5,2021/01/11
Awesome,5,2021/03/19
Needed another controller for my ps5. Just your typical controller and it synced easily enough with the console. I’m using a charging station for my two controllers and it fits great on that well.,5,2022/09/13
All perfect,5,2021/01/11
Good job,5,2020/12/16
This controller will transfer you straight to the game!,5,2020/11/20
"I like the new controller, it is comfortable to hold and I like the new features they added",5,2021/09/27
"By far the best controller you can buy, with amazing features. Hope more games start to support the features fully.",5,2022/10/16
"Works as expected, no issues",5,2022/07/24
Best controller ever,5,2021/11/12
Amazing feeling and feedback through controller. Lighter than it looks too,5,2020/12/12
"The controller does what it says , good purchase.",5,2021/02/25
Happy only wires that come with ps5 should be longer,4,2021/03/29
"Bought this as a present for my grandson , he loves it.",5,2021/06/24
"Extra controller for our PS5, the vibration and push pull on this thing is amazing",5,2021/01/21
"Working and great quality
Quick delivery",5,2020/12/23
"Sony need to improve their analogue sticks, I have mine 1 day and there is slight drift. They are soldered down so there's no quick fix",4,2021/03/26
brilliant,5,2021/06/01
Good product maybe a bit expensive,5,2020/12/31
"Half price, new said packaging damaged. Seen worse sold in shops. I have bought a few things off Amazon Warehouse with damaged packaging and not been disappointed yet, especially at the discounted prices. PS5 controller. Excellent for intended use.",5,2021/12/31
Husband and kids are happy. Sturdy item,5,2022/01/02
It hasn't broken and connects to the PC without issues. Good buy.,5,2022/11/21
Very easy to hold & configure designed nicely,5,2021/09/29
Product ace only had one so ordered this so I could go on games with my Grandson I am 77 and find it easy to use thank you,5,2022/08/19
Good quality product and good service,5,2021/06/16
All good,5,2022/02/09
"Great, fast delivery",5,2021/11/08
"Everything is fine, controller working perfectly. Delivery was in a three days in Ireland, but it was before new year :(((",5,2021/01/05
bought as a present for my Son who loves it and uses daily,5,2021/04/15
Great quality,5,2022/06/14
Great does what it should and delivered quickly!,5,2022/10/02
Great,5,2021/07/05
"Bought for couch coop, works so far.",5,2022/01/21
Super Perfect,5,2022/11/30
"If you are looking at this you probably already know about it, its a DualSense controller for a playstation 5.

Having already had 1 I wanted a second for playing 2 player games locally. It feels like its built to a great quality and has excellent haptic feedback.",5,2021/04/13
The only reason I gave this a 3 star as the usb was missing out of the box. Good job I had a spare at home.,3,2021/04/01
Genuine PS5 controller,5,2022/11/17
"Best controller ever, the sound, vibrations are amazing",5,2021/01/03
Very nice,5,2021/04/07
"The new PS5 controller is amazing. The septic feedback, size and weight is perfect for gaming.",5,2020/11/26
"I always wanted to but a joystick like this, and here I am, is smooth and high quality",4,2021/02/27
"Next gen console must have a next gen controller and these ones are 100% next gen, Sony have done it again with the next generation of dualshock controller

It just feels right in the hands as soon as you hold it
USB Type C charging port as it's all going that way now
Haptic triggers!!!! They take a bit of getting used to but weyyyyyy heyyyyyyyyyyyy there spot on with the feedback and resistance depending on what is going on onscreen at the time
Not used the onboard mic yet but then i havent played astro bot yet
Thumbsticks feel very much like the PS4 thumbsticks to felt right at home straight away using them
Got this as a spare for rotation when one goes flat as i'm not keen on having it plugged in playing and charging at the same time",5,2020/12/01
👍👍👍,5,2020/12/22
Great product just like the ps5 only problem I had was the delivery driver leaving in from of my flat were alot of people pass when I was home and no one pressed the bell.,4,2021/03/15
👍🏻,5,2021/04/03
"Good controller in terms of built quality and response time. I prefer the PS4 controller myself though but for a PS5 controller, you cannot go wrong.",5,2022/09/20
👍👍👍,5,2020/12/22
Brand new,5,2021/03/11
"This was a Christmas present.
Very well received.
Used daily.",5,2021/02/07
This is fab and definitely will get more,5,2022/10/09
Good product,5,2022/12/18
"Much better than ps4 controller, feels nicer more weighted and the haptic triggers are dope. It is very good. Defo recommend.",5,2020/12/14
"Do not buy this controller in my opinion. It was a slight upgrade from the ps4 controller and I mainly bought it because of the usb c charger, as it is more convenient for me because I use the same charger for my phone. However it does not come with a charger in the box so if you don't already own a usb c charger then tough luck. My main issue is the stick drift that started after owning it for only 2 months with very moderate use for most of the time. I have kept it in perfect condition and always returned it to its box after use so there is no chance that dust got into the joystick. The stick drift makes games close to unplayable with your character aiming up very noticably (I usually play FPS) and there seems to be no way to fix it as far as I can see. Never buying this again.",1,2021/04/27
Super responsive controller hubby loves it very recommended,5,2020/12/29
All good as expected,5,2021/08/19
Fast delivery and items as described. Thank you.,5,2021/03/29
Yea yea,5,2022/12/16
"The controller feels much more responsive and better to hold it is well made and strong im not sure the white will age well in my house but it looks great
the only complaint i have is the new microphone that is built into the controller the problem is people can hear the buttons being pressed expecially when my son plays who is heavy handed
the triggers feel much more responsive too and i like the whole feel in my opinion it makes me feel more comfortable in game and maybe slightly more accurate when playing FPS games a solid 4.5 from me amazing except for the built in mic which i don't like",5,2021/04/08
As you’d expect and arrived well packaged,5,2021/12/19
Perfect thank you,5,2021/12/14
Works perfect. PlayStation original not a copy.,5,2022/09/10
"Unfortunately the Dualsense controllers that came with the PlayStation 5 nearly two years is faulty.

However, I am pleased that this controller had quite a quick delivery, works as intended and was definitely brand new.

I would suggest to get a warranty in the event something does occur so at least you have peace of mind.",5,2022/10/03
"Purchased a PS5 from Amazon but needed an extra controller so purchased this one as a 2nd one, the controller worked okay at first but then it started to drift up, so basically walking around in a game looking at sky.
Did hard resets on the controller also turned off Bluetooth as well. However the controller only worked with Bluetooth off and connected with a cable which is pointless so it had to be replaced. Up to now the replacement has been spot on.
Also because a PS4 game was being played on the PS5 we connected a PS4 controller to the PS5 which worked wireless great.",1,2021/01/11
"The new DualShock controllers really expand on the functionality from the previous generation and find a way to innovate on top of an already phenomenal product.

The Adaptive Trigger technology is the shining star of this product and is something you really have to experience to understand. While the previous generation had Haptic Feedback that allowed you to “feel” things like the draw of a bow with the vibrations, Adaptive Trigger layers on that by providing resistance based on an activity for an experience that is truly amazing. Now instead of feeling something that imitates the pull and snap of a bow or click of a trigger, you can actually feel the resistance of that string or trigger. With Adaptive Trigger, you can even feel the “weight” of objects, with a heavy weapon commanding a heavier trigger to pull, and a light and agile weapon having a feather light trigger.

Adaptive Trigger isn’t the only thing to rave about on this though. This controller shows that Sony is in tune with trends and the future (and present) of gaming. The Audio/Microphone button is a total game changer for people who enjoy playing games with chat, replacing clunky press to talk or always on formats. Also, the controller now has a built in microphone… so no more excuses for not joining comms!

They also made improvements to the touchpad, but it still is too clunky to use IMO and I would far prefer some sort of heads up display screen or something as almost nothing uses touchpad functionality short of the keyboard. Also, the built in speaker is much louder and more games support it which is great to see.

Overall, a really awesome product and I can’t wait to see what Sony innovates in the future!",4,2022/10/12
My PS5 is now complete. Extra remotes to play as long as I want. Battery life is shorter than the 4 but the remote itself has more functionality. For 70 dollars it had better last awhile!,5,2022/12/26
Same as it's mentioned on disruption,5,2022/12/25
Excelente producto. Sin embargo se siente distinto a otros y por eso parece que no fuera original.,5,2022/12/26
Very well made controllers!!! I live it and I may buy a 3rd one ... just in case 😆,5,2022/12/22
I am happy with controller.,5,2022/12/25
Works well aside from it conflicting with my headset. Not sure if that's a software issue but only a small inconvenience.,5,2022/12/06
"El producto se ve bueno a la vista, pero comparándole con el original tiene ciertas diferencias entre la sensación de los botones",4,2022/12/08
"Really like the buttons, all of them, they feel good to press and activate as expected.

The joysticks are stiff, which makes them feel more sensitive, but tired out my thumb, which I was not expecting.",4,2022/11/22
Standard PS5 controller. Puppy sent one of our controllers to the grave so had to get a new one. Easy fast delivery.,5,2022/11/27
,5,2022/12/09
The PlayStation 5 is awesome! And I’m so glad they sell the controllers on amazon. Will be nice to have a backup controller and one for 2 player games. Works great!,5,2022/11/18
"I like the PS5 controller in general. Haven't seen any 3rd party controller that I like better. Button clicks and ergonomics are great--it's obvious that Sony has been in the controller-making game for decades.

BUT... the rumble and sound that comes from the controller is absolutely atrocious. I always turn those things off immediately. Even without those ""features"", I think the controller is worth it... I just don't understand why they even put volume in the controller if it has to be so distorted that you cant even make out whats coming from it. The rumble is a gimmick that should have died with the N64 rumble pack.",4,2022/09/29
This is an original PS5 controller. Very good quality and has a built in Microphone.,5,2022/11/25
Original product. It works excellent.,5,2022/12/02
"Great product, excellent value and quick delivery",5,2022/11/23
"Great controller. Great haptics. Overall great feel. And, Amazon did an excellent job on packing and shipping.",5,2022/11/14
Esta bien es mucho mejor que el del ps4,5,2022/11/19
I ordered this as a gift but it is exactly what I wanted and expected it to be. Arrived a bit early too!,5,2022/11/09
"Needed a Gaming controller for PC. Simple. Browsed amazon for any efficient and cheap controller to get the job done. Needless to say, You get what you pay for. Wish i just bought this one instead and glad i did now after the fact. Its comfortable, not clunky, preforms great for fighting/FPS/RPG or any general type gaming. Great Product and definitely a must have for gaming controllers",5,2022/10/17
Just what I ordered,5,2022/11/22
bought this to replace my baby brothers old one so he has a new one for college. he said it’s great.,5,2022/11/09
"Both remotes are now easily charged so when the kids are ready to play there is no wait, no arguing. Nice compact, sturdy device that charges rather quickly.",5,2022/10/31
"I remember being a kid, and growing up thinking controllers were only to control the game. You had joysticks, and buttons. Then more buttons. Then even more buttons. At some point, where I stepped away from gaming, my son stepped in...but when we experienced these DualSense controllers, WOW. I never thought I'd see a day when haptic feedback would be accompanied by actual pressure feedback on triggers. It adds whole new dimension to game-play that I never thought I'd see. It charges via USB-C, which is the way most things are going these days due to the ability to charge faster and also carry data along the same cable.

This controller came in manufacturer packaging and all. It's brand new, OEM, and works great! I can't wait to see what the next generation of controllers can do, but the sensitivity and game play from these is phenomenal!",5,2022/08/17
"I’ve been playing PlayStation since the 90s. I have never had issues like I‘ve had with PS5 controllers.

I got a PS5 in December 2021, and one year later, I’m on my third controller, and that one is falling apart. Every one of them has failed in a different, unique way. Let me list the variety of failures:

1. Within two months, the controller that came with the system had stick drift in the right stick that made it unusable. The stick was loose and you could hear it bouncing around if you wiggled the controller.

2. This one worked for about three months until L3 started making a crunchy noise and eventually started drifting and not responding to L3 inputs. The X button was always really sticky on this one. You’d press X and the button would stay depressed for a second before popping out. Many game characters accidentally plummeted to their doom with this controller. I don’t button mash and don’t have large hands, and I’m not abusing them.

3. My current controller lasted almost seven whole months. By “lasted,” I mean it never worked with any headset, but still technically worked otherwise. I tried multiple headsets, and they all had the same nonstop buzzing, static sound. I mostly play single player games through a sound bar, so I just lived with this and used the controller itself as a mic for the occasional co op game (which was a pretty bad experience as well. My co op partner couldn’t hear me well unless I held the controller close to my face, but who games like that?). But now the rubber on the left thumb pad is starting to tear off. It’s still useable but I know it’s going to need to be replaced soon. I’ve never seen a thumb pad tear off a controller, let alone in a few months.

The haptic feedback is pretty neat, but I end up turning off the adaptive triggers in most games. It feels kind of gimmicky and doesn’t add much, in my opinion.

If anything, I’m a PlayStation fanboy, so this is extra frustrating. I had like six controllers throughout the entire PS4 era, and I’m coming up on four within one year for the PS5. Maybe I’m a fringe case, I really hope so. But at $80 a pop, I expect the controller to not literally fall apart in my hands. I shouldn’t need to disassemble and clean out my controller’s innards, at least not after a few months of use.

I feel kind of stuck because I can’t afford to buy a new $80 controller every few months, and I have no faith that any new ones are going to hold up. I really don’t want to keep giving Sony money but there aren’t a lot of other decent options.

I hope your luck is better than mine (very probable).",1,2022/12/12
Having a second controller to swap out while long gaming sessions is a must,5,2022/11/01
Controller is just as described and work well. Buttons work well. Only issue is the rumbling sound that comes from the controller.,4,2022/10/08
Quality controller. Real deal.,5,2022/11/09
My kid loves it.,5,2022/11/05
Ok.....fit in the hands ok. Not bad,4,2022/09/27
The controller was great worked perfectly,5,2022/10/14
,5,2022/10/13
"I don't have a playstation, the kids are using this to play games on ipad prod (gen 2) and Asus RoG laptop (4-5 year old). The games are Minecraft and Genshin Impact (respectively). Kids love the freedom away from keyboard and on-screen controls. The have to repair when used across devices - slight inconvienence.",4,2022/09/17
"I use this with my PC. Honestly it is, in my opinion, the best controller that exists. I also have an XBox Elite controller which is nice, but this one feels just as well built and more ergonomic. The build quality feels a bit better than the PS4 controllers.",5,2022/08/29
Will likely return my controller as it feels like buttons are already sticking and the controller just lacks durability. I take great care of my peripherals and this controller feels like it is over a year old after only 2 weeks of use.,3,2022/11/08
NO option for a warranty extension,4,2022/08/08
"The controller works great! I did unfortunately receive a controller that was in Spanish packaging with no English instructions. This was not an issue for me, but I could see this negatively affecting someone else.",5,2022/08/21
"This is currently the best controller on the market - in terms of value and features.

It's a PS5 controller, but I am using it with my PC, Mac and iPad. It's officially supported on PC and Apple devices. All the new PC games support the haptic and adaptive triggers features.",5,2022/09/06
A mi hijo le gustó mucho la vibración que ayuda a vivir una experiencia más realista,5,2022/09/17
Will buy again!,5,2022/09/28
"I know that this seller is not running a charity business, but when a product is used its used. Please resell it as such and do not market the product as new. Otherwise, the controller was in great shape, just some debris fell from it as I open the package that contained the controller.",3,2022/10/03
I ordered it Thursday night and it was on my doorstep Saturday morning! Package was in perfect condition. My boyfriend is already using it with no problems! I was skeptical ordering online but I’m more than happy with my purchase,5,2022/07/30
Good,5,2022/09/17
Works perfectly as described. He loves it,5,2022/09/04
Aw,5,2022/09/12
I have always loved Playstation's controllers and this one blew my mind and I needed a second one to keep charged when the first one runs out of battery. The only downside is that you don't get a charging cable with your purchase. I ended up buying the charging station anyway...,4,2022/04/05
"I ordered two of these, and I just opened them today since I have been busy. Something does feel off about them but whatever for that.

They do not come with cords at all so make sure you have a USB C with USB cord already on hand.

I’m leaving a 3 star review at the moment becaus they seem like they work, but one of them was definitely used!! The back of the controller has dirt on it, and the tape on one of the boxes seem like someone tried to pick it off and put it back on. (I use a knife to cut tape on boxes)

We will see what will happens on how they work. :( disappointed that one seems used!!",3,2022/07/21
"Plugged it in and steam suggested a firmware update and it worked.

Pleasure to use it. Big step up from my Xbox One PC controller which I didn't like the ergonomics of and barely used.",5,2022/08/18
Works as expected.,5,2022/08/24
"Very effective when working properly and a nice design. I deducted two stars for the fact the controller I got with the PS5 originally earlier this year developed intermittent connection issues, and I had to pay for a new one that worked properly with my headset. Quality for the audio jack was poor, failing shortly after I received it, at least on the one I got. The price seems a bit too expensive as well.",3,2022/08/06
Nice,5,2022/08/23
I receive a used controller and the box was all beat up,3,2022/09/23
"The controller is the best controller made, I've played on PlayStation since the first PlayStation system, and this is a big change to the controller feel, one thing I'll say about this is well I bought it to use on my computer, and though yea I could have used my ps4 controllers or my astro c40 controller, I decided to buy this and use it...thought it'd be as easy as the other controllers, jus connect it and it'll play...well it didn't exactly go like that...as a big tech geek, I cannot even figure this out to what happened? Even to my friends they didn't even know what happened, tue controller was connected yea, BUT when I went to play a game it would not work...I had to go to the settings and mess around to get it to randomly start working like a normal controller...anyways besides that experience I do love the controller so much",5,2021/06/07
Very good acessory,5,2022/08/06
Very comfortable to hold and the smart rumble is amazing. Fast delivery by Amazon too.,5,2022/08/23
,5,2022/09/09
"Good shape and feel. Right out of the box with 0.05 deadzone on right stick and 0.06 on the left stick, good enough but not great either. For reference, my Xbox Elite series 2 controller has a 0.02 and 0.03 deadzone, but to be fair it's almost 3 times the price. I got shipped the older version (BDM-010) instead of newer (BDM-020). Essentially the same product but newer would be better. If you use it on PC you need to download DS4Windows since PC games don't support native Dualsense 5 controllers, which is a bit of a pain . You will not be able to use the haptic feedback feature on PC either.",4,2021/12/19
"Controller works just fine the only issue I have is that I bought for PC use and it dosent come with a cable to connect to my PC, the box says ""use cable that came with your console"", so I have to borrow the USB-C from my phone. This controller is around $80, so this seems a bit cheep to skip on what is basically an essential part for me to use this controller....",3,2022/07/14
Very good acessory,5,2022/08/06
Very comfortable to hold and the smart rumble is amazing. Fast delivery by Amazon too.,5,2022/08/23
,5,2022/09/09
"Good shape and feel. Right out of the box with 0.05 deadzone on right stick and 0.06 on the left stick, good enough but not great either. For reference, my Xbox Elite series 2 controller has a 0.02 and 0.03 deadzone, but to be fair it's almost 3 times the price. I got shipped the older version (BDM-010) instead of newer (BDM-020). Essentially the same product but newer would be better. If you use it on PC you need to download DS4Windows since PC games don't support native Dualsense 5 controllers, which is a bit of a pain . You will not be able to use the haptic feedback feature on PC either.",4,2021/12/19
"Controller works just fine the only issue I have is that I bought for PC use and it dosent come with a cable to connect to my PC, the box says ""use cable that came with your console"", so I have to borrow the USB-C from my phone. This controller is around $80, so this seems a bit cheep to skip on what is basically an essential part for me to use this controller....",3,2022/07/14
Very good acessory,5,2022/08/06
Very comfortable to hold and the smart rumble is amazing. Fast delivery by Amazon too.,5,2022/08/23
,5,2022/09/09
"Good shape and feel. Right out of the box with 0.05 deadzone on right stick and 0.06 on the left stick, good enough but not great either. For reference, my Xbox Elite series 2 controller has a 0.02 and 0.03 deadzone, but to be fair it's almost 3 times the price. I got shipped the older version (BDM-010) instead of newer (BDM-020). Essentially the same product but newer would be better. If you use it on PC you need to download DS4Windows since PC games don't support native Dualsense 5 controllers, which is a bit of a pain . You will not be able to use the haptic feedback feature on PC either.",4,2021/12/19
"Controller works just fine the only issue I have is that I bought for PC use and it dosent come with a cable to connect to my PC, the box says ""use cable that came with your console"", so I have to borrow the USB-C from my phone. This controller is around $80, so this seems a bit cheep to skip on what is basically an essential part for me to use this controller....",3,2022/07/14
Worked great for a while. Than one day it started to drift up randomly. Driving my kid nuts. Tried all the things to make it stop but no change.,3,2022/07/30
Haven't had any issues with it.,5,2022/08/22
"I guess I am just old. I am used to video games being released in a finished state as a product that is yours forever, and not able to get shut off when the dev decides the servers are no longer worth it. I am also used to other products being complete. You get a controller, sure. Kind of pissed that the PS5 only has 1 controller anyway, but that is a trend that has been on for generations. Why sell half of a product here? If you have a wireless controller with no battery pack, what do you think the implied necessity to keep your controller powered is? Just sick of this.",2,2022/09/26
"The controller was brand new and looks great but there was no USB charging cord included, just a heads up, so I removed one star. Shipped out quickly from this seller. Came nicely packaged. I got a couple charging cords from eBay. Controller works fine.",4,2021/10/07
"Grip is amazing, feels better than PS4!",5,2022/05/24
"This item came faster than scheduled, kids love it.",5,2022/05/05
I very much like this. I purchased this PS5 controller because it's compatible with my PS3 and PC games and it's difficult to find decent PS3 controllers these days. It feels lovely to use and has nice features. Eventually I may even get to use it on a real proper nice PS5 console once they actually become available to us mere ordinary folks. One day. Not really a criticism but it would be nice to purchase the official Sony controller with an included Sony official controller cable but I suppose this is too much to expect. Even a new Apple iPhone does not come with a charger. Those Nintendo handheld thingies do not come with one either I think.,5,2021/06/28
This was a birthday gift and it works like the original one that comes with the system.,5,2022/04/05
Great seller shipped same day ordered very fast no issues the ps5 controller will be used with my pc is very comfortable and love that it comes with usb type c,5,2022/02/20
Works great straight out of the box,5,2022/07/07
"Better than expected, feels immaculate! Highly rate this product",5,2022/06/28
Excellent delivery timing. But the product did not come with a charger & I wonder why??? It would have gotten a 5-star from me if it came with a charge.,4,2021/08/18
"I use it only for PC.

It's great in PC games and emulators. Especially good for Zelda: Breath of the Wild via Cemu emulator, because of the motion control support.

Decent battery life, great ergonomics, very responsive controls.",5,2022/03/17
Came on time and operates like a controller should,5,2022/03/16
Doesn't work that great,5,2022/04/06
"I do not own a PS5 so have yet to experience the haptic feedback but I use it with an 8bitDo Bluetooth dongle and use it on Windows, MiSTer FPGA and my Switch and it is my favourite controller I have ever owned. I used to prefer an Xbox 360 controller over Dual shock 4 but now this is my go to. Can't wait to experience the haptic feedback once I can get my hands on a PS5, I have only heard great reviews.",5,2021/08/27
For some reason Playstation has not figured out an easy way to connect and keep connected their controllers. Had to return this one.,2,2022/10/19
"I understand recirculating returned items, but when I'm paying full price for this I'd expect all cords to be in there (I'm not a PS5 owner, was using for PC) and that the controller be cleaned thoroughly. While there wasn't dirt or grime, there were tons of little hairs sticking out of nearly every opening in the controller so I decided to return. Will be purchasing new at a storefront",2,2022/08/03
"Why couldn't you include a charging cable? Or at least have two in the PS5 box.
The supplied PS5 charging cable has distinctive box square ends so finding one to match isn't an option short of getting an additional PS5.

When charging its hard to tell when charging is finished or the cord isn't connected as there are no lights when plugged in. My previous dock showed different colours for charging / full.

The lack of colours. You have two controllers one is charged and one isn't. Which one do i use?
The only way is to try it out and end up with a flat controller or read the serial number.

Other than the issues above, its got a nicer feel to the PS4 dual shock, somewhat textured.
The haptic feedback is only on two buttons which is a shame. It kind of feels like it wont last as long between charges to make the lack of colour worse.

Best demo of the haptic feedback in the game is in Astros Playroom. When in the monkey suit you do rock climbing in some of the later bits or in hidden areas some of the rock climbing holds break if held too hard. The player has to judge the weight put onto the holds just enough.

Would be nicer if this was a true haptic feedback as i believe there are only certain levels and certain resistance applied. A true haptic feedback would push against you rather than providing resistance only",3,2020/11/16
"I needed a second remote for my son. Ps5 only has 1 style of remote so pretty hard to rate otherwise

Delivery was good came next day",5,2022/03/26
"Had the controller for a week and already started to get stuck drift, also the controller is very bulky",2,2022/10/13
"good, arrived new and as listed, fast shipping.",5,2022/06/06
"Great quality…I bought it to play Call of Duty Mobile..

Runs great on my IPAD.",5,2022/04/30
"This one is THE BEST. LITERALLY THE BEST CONTROLLER EVER MADE.

Not because of the adaptive triggers (fun gimmick, but meh) but because of just how PERFECTLY it feels and responds.",5,2021/10/24
"The Dualshock 4 was a very good controller and it served Sony well, I always preferred the Xbox style controller so with the PS4 I ended up getting the Nacon Revolution controllers. But the new dualsense controller for the PS5 is amazing, it's kind of a half way between the Dualshock and a Xbox controller. But the new sensory features the controller brings games to life!

Just play the Astro Bot game that comes with the PS5 with this controller and you just have to marvel at what the Sony engineers have come up with. A fantastic controller with great features and makes gaming that little more enjoyable.",5,2020/12/05
"Muy buen mando, la experiencia es bastante buena, solo me gustaría que en un futuro muevan la palanca izquierda en la parte de arriba donde está la cruzeta y viceversa la cruzeta dónde está la palanca, así es más cómodo, solo eso y funciona muy bien en mi pc.",5,2021/06/13
"It's slightly heavier than the previous DualShock 4 controller but in a good way, the weight feels nice in the hands. The triggers have a bit of extra tension to them which leads to more precise analogue movement. The underside is slightly grippy and the texture hides a pretty awesome surprise if you look really closely. All in all this is a nice improvement over the last model and it works flawlessly with my PC.",5,2021/06/29
Fast shipping and nice product,5,2022/01/26
"Worked great the first month of so. Now wireless doesn't work. Sony offers no support or trouble shooting for PC issues.
The building is incredible. Very solid controller with the most advanced parts. Feels very solid in the hand not typically controller flex in-between the main parts of the body.
Steam big picture Will fix compatibility with just about any game. If it's not on steam add it as a non steam game then play it on steam big picture.
Still hard to recommend giving the wireless bugged out and there is no fix.",2,2022/03/25
"Sticky circle button right out of the box.. Otherwise, good. What a shame.",2,2022/09/25
A second controller is a must for all ps5 owners,5,2022/04/21
Works well however stick drifting happen . Might need to contact Sony for a fix,4,2021/11/20
Very good,5,2021/12/29
Great controller for the money,5,2022/04/04
Competitive micro sensitivity like nothing on the ps4. It’s the best fight gaming pad there is.,5,2021/09/10
"The PS5 DualSense controllers are the best yet, and it looks great in this colour. Very happy with my purchase. Delivery on time as always.",5,2021/11/10
"Working as it should.
Just got it in Friday, had to charge so only used it a couple hrs. So far so good.",5,2021/04/25
Does what it needs to do. The package contains controller only no charging cord.,5,2022/01/01
"I really like the feel of the PS5 controller, Sony did a great job. No issues so far and as a bonus you can pair it with an Apple TV to play games.",5,2021/08/29
"This controller works great with Apple TV, so I'm able to play their Arcade games.",5,2021/06/14
My grandson 💙 it.,5,2021/09/22
"Very pleased with the item and saved $20 the seller was amazing and sent a courtesy email to me, just to check and make sure everything was fine and if any queries etc to contact them item was brand new and original and works as it should",5,2021/05/21
"Bought controller condition as “new”... the sticker seal on packaging had clearly been removed and reapplied and the controller had small smudges suggesting it was actually “used.” Condition looks like it’s in good shape, but disappointed it came as it did.",3,2021/05/25
Came to me a day early and in perfect condition. Didn't come with a charging cable which is normal in the original packaging. Works well on pc and much improved to the previous generation controller,5,2021/06/26
Stick drift not even 2 weeks out of the box. What an absolute Pile of SSSHHHH. I should've listened to the reviewers.,1,2022/12/20
Works just the same as PS5 included controller. Battery life could be better,4,2021/06/06
"Feels solid with a slight texture on the underside of the controller. Sony really improved the haptic feedback and adaptive triggers.

Astro playroom, which comes free on the PS5, demonstrates all the features very well.

Just wish it came in different colours.

Edit: revising my review after my controller became faulty in under a month. It appears that joystick drift and loose triggers is a common problem with this controller. Hopefully Sony steps up the quality control and address these design flaws.",3,2021/02/07
"Such a great controller. Always have to have two controllers for a console so as soon as I got word my preorder for the console had come in I searched for another one and Amazon was the cheapest by $10, free shipping. It came next day!",5,2021/02/11
I received a defective controller and I request to return it. It's been almost two months and still haven't received my refund!!!,1,2022/12/12
"Simple really, the delivery was great with excellent communication from dispatch to the door. Product really is self explanatory and did exactly what was hoped and expected. 5 Stars",5,2021/06/28
He like it,5,2021/07/09
Bought it when it is cheaper than DS4. Work on PC using steam controller setting. Need a third party software or bluetooth receiver to make it fully work.,5,2021/06/26
everything good thank you,5,2021/05/31
"It's a shame that Sony makes us use this poor quality product to play PS5 games. I am rough on my controllers in general but previous generations would still last me 3+ years. Both of the Dual Sense controllers I own have become unusable in less than 6 months because of stick drift. Apparently, this is a common problem that has sparked a lawsuit against Sony. I won't be able to play any of my PS5 games until I pay for another one. I guess Sony found a way to more than double my PSN subscription cost. Hold off on ordering one of these until they resolve the issue if you can especially if you are rough on controllers like I am.",1,2022/01/11
As described,5,2021/06/09
Works great,5,2021/06/07
"Genuine product, works well.",5,2021/11/26
Defective and multiple buttons don't work. The X and L2 button don't work. Worked with the technical support for the controller and they said it was defective. Even added a picture incase they try and say it's bs fraud.,1,2022/10/09
"This is apparently a cheaply refurbished controller. It quit working ten days after the 30 day warranty. Don't buy here. For the cost, you can get it directly from Playstation with better support.",1,2022/11/13
To use this controller it says it needs to update but when I plug it in to the console it doesn’t recognize this controller so it won’t update so it’s basically useless now after a week of use. Thanks I spent 70$ for nothing.,1,2022/09/08
"EDIT: Updating the review to remove a star. I've had yet another controller develop problems. This time with stick drift on the right analogue stick. About to file ANOTHER WARRANTY claim :-(

The features of this controller are amazing. Adaptive triggers. Feedback. Etc. Plenty of reviews out there for these for you to find out more.

The build quality however is very sketchy. I'm onto my third replacement In less than 12 months. 2 had the right trigger fail (broken spring internally), and one with a sticky X button that doesn't pop back up when pressed.

These are known issues which seem pretty common when I googled them.

Fortunately Amazon's return policy is incredible and has offered replacements each time a fault arises.",2,2021/10/08
"This is a replacement controller for another that had button stick.
Perfect, no problems with this one at all.",5,2021/07/13
"Has better haptic feedback than last gen, longer battery life and longer bluetooth range, it's also heavier. Other than that it's what you would expect a playstation controller to be.",5,2021/04/01
The new DualSense controller is great for gaming feels comfortable in your hand and the new triggers and haptic feed back really increase the level of enjoyment in game.,5,2021/04/08
"Great controller. Fast delivery, good packaging.",5,2021/10/12
"I found this controller to be not as responsive as it could be for games. I've got a feeling that it won't last too long before it needs replacing. Will someone come up with a cheaper generic replacement as I don't need a controller with a speaker inside it? Another thing I found is it only flashes once when on charge so I have to guess when its charged. I can't say I'm impressed with the whole PS5 experience as it's counter intuitive, doesn't download when asleep, is over-complicated to find on screen information and for some reason Sony wants my birth date which is none of their business. On the plus side it is easier to start playing then Xbox One.",2,2021/08/07
"Got this during the Prime Day Sale and couldn’t be happier! Great product at great price! Thanks, Amazon!",5,2021/06/27
"Bit different with the weight distribution, but what a beautiful control. Love it for PC.",5,2021/07/24
"This may be the best controller ever, but the fact that it doesn't come with a pairing/charging cable is unacceptable. The instructions even state things like, ""Connect the controller to your console using the USB cable included with your console,"" and, ""Use the USB cable included with your console to connect the controller..."" And yet, said USB cable does not exist. Other users may say it's a minor cost, to purchase another USB cable - but if it's so minor, why hasn't the manufacturer included it? Especially after the manufacturer says to use the included cable in order to use the product? Sorry, Sony, this is a big fail.",1,2021/06/15
It’s is the best controller on the market! Rich response and great size for adults.,5,2021/07/07
Great product and works perfectly.,5,2021/09/14
Connects fast and easy to a PC. Arrived without any hassle! Would buy again 😊,5,2021/06/27
This is not an original Playstation controller.,1,2022/12/13
"Best noob stick to date :) Good size, weight, and the new haptic feedback and adaptive triggers are a nice touch for added immersion.",5,2021/03/12
