text,rating,date
"Beyond Order: 12 More Rules for Life inspires deep thought and reveals profound truths. As an axiom, one cannot receive profound truths if one does not believe in truth. Therein lies the problem. If one doesn’t believe in truth, then rules are irrelevant. So, I hope Peterson writes 12 Parables for Life.",5,2021/05/26
"This book (and the counterpart) are the best self discovery/help books of our time.  In the 70's we had Dr. Scott Peck and the ""Road Less Traveled"" series of books.  Now we have JP! One of the best psychologists of our time providing mass group therapy via the Internet and these books.  ",5,2021/05/12
"Jordan Peterson’s ability to breakdown the pitfalls of life and then provide an antidote is unique. This book, his second, is in many ways an addition to, and better than the original 12 Rules For Life. Life is chaos, Peterson certainly provides a useful gameplan for navigating that chaos. I highly recommend this book!",5,2021/04/16
So thrilled to have received this book. Currently reading. I waited for the paperback to come out as opposed to the hardcover or audiobook. I wish that the paperback was available at a normal print size. The large print takes some getting used to. But the content is much more important than this one detail.,5,2021/03/24
Thank you,5,2022/02/07
"If anything like the first book, this is determined to be a great enhancement for the tools of the first. Together create and find your antidote to chaos. The real adventure is learning, applying and most like finding it is not a cookie cutter solution for all in the same quest to find meaning and order.",5,2021/03/15
Dr Peterson's book is amazing I got it on tbe 3rd and im already 60 pages in and the amount of information & depth it goes in is of great value. I'm 20 years old and his books has helped me navigate many of life's hardships. The things your parents don't tell you about & school doesn't either.,5,2021/03/03
"Thank you so much for everything. You have no idea what positive things you have done to my life and so many others. I’m forever grateful. I’ve listened to countless lectures, podcasts and now both of your books (I’ll get to maps of meaning before to long as well). I just can’t thank you enough.",5,2021/03/22
"Each chapter is essentially a book in itself; one can absorb the essence of each Rule
per day, chew on it, let it sink through one's personal psyche and then move on.
This is like having a personal therapist to turn to...and a lot cheaper and probably more
effective!",5,2021/05/10
"Ok, it's always annoyed me when people leave a review before they've finished a book, but I can't help myself. I just finished the first chapter on Rule I, and I think it's one of the wisest, most profound, and well-written things I've ever read. I can't wait to see what's comes next!",5,2021/03/07
I bought the Kindle version & I have almost covered every page with yellow highlighting. This book is so wise - a manual on how to live & cope with the fractured world we live in at the moment. I would call this book - an antidote to insanity. This book is a keeper.,5,2021/03/08
Dr. Peterson has been through hell and back. As a Licensed Therapist with an existential worldview. Dr. Peterson continues to be an inspiration for me not only as a clinician but also as an individual who strives to live with conviction and moral character. This book has been an incredible read highly recommend!,5,2021/03/09
"While I like Peterson's previous work, this book just didn't offer much in my opinion. Also the readability is terrible. More words within parentheses than outside parentheses. I had to force myself to finish this book, which is strange, considering his debates and interviews have the opposite effect on me.",3,2021/11/21
"I bought the book more or less out of spite after prof. Peterson was abused by the Sunday Times reporter, but this book is actually excellent and offers very nice insights into living your life in the chaotic world. A worthy successor of 12 rules for life.",5,2021/04/20
"I dont intend to do this book, let alone this man, justice with one amazon book review. So i will submit my 5 stars, and leave it at that. Read this mans book at your advantage, or choose to forgo the wisdom held within, at your peril. I recommend the former.",5,2021/03/16
This book is as good as the first. Dr. Peterson is such an amazing person. I've seen him lecture twice and met him once. He is the very same person that you see in all the videos. Such an intelligent yet down to earth person who truly cares about people.,5,2021/03/12
"While Jordan was recovering, I began studying Jung’s work which gave me a lot of foundational understanding of Jordan’s work. Beyond Order is refined wisdom by an author with overwhelming competence, understanding, and conscious awareness. This book will be healing a lot of resentment in people throughout the years. Incredible.",5,2021/03/16
"Being that 12 Rules was such a runaway success, it was always going to be a hard act to follow, and such is the case. But, it is still a great read that is well thought out and the advice it relays is sorely needed in today’s society.",5,2021/04/06
"I’ve purchased and read both ‘12 rules’ books by Peterson. They are well-written, thoughtful journeys into creating a better person. Any review or opinion that attempts to paint Peterson as misogynistic, racist, alt-right or in any way offensive to reasonable human beings is utter nonsense. I wholeheartedly recommend this book.",5,2021/03/11
"I enjoy the logic and sincerity of Jordan Peterson’s book. From reading 12 More Rules for Life, you can sense his compassion for the reader and his desire to help. I found the book refreshing and inspirational. I believe that it is a self-help book worth reading.",5,2021/03/07
I love this book. I recently discovered Jordan Peterson and also his daughter. Their life experiences and the strength and grace with which they handle their challenges is really helping me as I navigate some extraordinarily difficult health challenges of my own.,5,2021/06/10
"I’ve been following JBP for 6 years and read his first 12 rules which was excellent. I thought a sequel would be hard to keep at the same level of insight and relevance. But this book surpasses expectations, again.",5,2021/07/04
"Never write reviews on Amazon, but for papa Jordan I’ll do anything. Only 3 rules in and my god is this book great. The rule on not hiding in the fog has helped put my existential crisis in check. If you liked the first book you’ll love this one.",5,2021/03/03
"This book is brilliant. I have the audible and kindle versions (gotta get it in)

Peterson is brilliantly insightful taking lessons from his first book and setting up a powerful companion that delivers a dense meal of rules to live by and study",5,2021/05/12
"My grandmother used to tell me liars burn in hell. Peterson makes a compelling argument that this is in fact the case. Lol

In all seriousness thank God and everyone that stood by him during his recovery that he is back.",5,2021/06/03
"Dr. Peterson does it again. A profound source for good in the world. He helped me and many others turn around our lives. For this, I am infinitely grateful. He's not perfect, he has never claimed to be... just another man struggling through life as we all do.",5,2021/03/09
Read it,5,2022/01/01
"Jordan Peterson is a personal hero of mine. His outlook on life is exactly what our world needs more of if we are going to put society back upright.

Buy your copy of this book before Amazon decides to deplatform it and remove it from their shelves!",5,2021/03/05
"Sought out this book to help me progress through life after high school and college.

Listen to his lectures on YouTube for a taste of what this book will be for you. I promise you will be a better person for introducing his work into your life.",5,2021/03/05
"Really learn a lot from this book.
If you are open minded this is a great read .
Would recommend to people looking for order in their life .",4,2021/06/04
"It’s not just a Book written by the “Foremost Mind of the Millennium” it is also the hardcover edition; any lover of Great Works knows the value of a Hardback edition.
Professor Peterson continues to help us negotiate the Semiotics of a New World that is being overrun by a Generation that seeks to destroy the fabric of Western Culture.
Jordan’s gives us the tools to “Counter the Left” and all their minions.",5,2021/04/06
Dr. Peterson’s clarity and insight make this work incredibly valuable in a difficult time. He has turned his own adversity into meaningful lessons we can all benefit from. Dr. Peterson has chosen to show courage and helped to make the world a lot less awful.,5,2021/03/20
The book I received was in excellent condition. Shipping was fast. A good experience.,5,2021/10/16
“Antidote to Chaos” is still the blueprint; “Beyond Order” is an excellent addition to that book. That said I believe that it would be a difficult read for people who have not familiarized themselves with the original that put JP in the spotlight.,5,2021/04/13
This book is a fantastic successor to the already powerful 12 Rules for Life. I’d hate to call it a self help book because in actuality it is an outline of being with a dissection on each rule that ties the opening statement together perfectly.,5,2021/03/14
"Just here to say the Red Skull really knows how to write a truly inspiring/motivational book, who knew getting your own life in order was more important than blindly following ideologies in a naive attempt to make the world a better place?",5,2021/04/12
"Thanks so much, better than the previous book which thoroughly surprised me. I zipped through it without realizing. I’m a huge JP fan and to have this be better than his previous in my eyes, I was thoroughly pleased.",5,2021/05/08
"I'm a psychotherapist from Regional Australia.

Beyond Order is a huge improvement over Antitode to Chaos (which was itself a brilliant book). Highly recommended. Jordan absolutely exceeded expectations here. If you're on the fence about buying it, definitely buy it.

Also if you're looking for a challenge, consider attempting to tackle his first book ""Maps of Meaning"". It may not be written for the layperson, but your brain will certainly thank you for the exercise!

Glenn Bate BSc(Psych)",5,2021/03/07
"Slightly more profound than his previous work! Although I am a fan of his first book which is more dense, I understand the utility for a
book much more accessible to the public. You can tell he took a bit more time writing this one",5,2021/03/06
"His eloquence and brilliance shines through. In the age of fashionable outrage and oppression, Dr Peterson shines a light into the darkness. If children were taught these principles, what a different society we would have.",5,2021/06/18
A phenomenal followup to his previous book. This is a must read. Lots of great insights and important truths. Dr. Peterson is with out a doubt one of the most profound public intellectuals to date.,5,2021/07/11
I was very glad to puchase the Jordan Peterson books because they are chucked full of knowledge and practicality that most people are not aware of.,5,2021/08/16
A brilliantly articulated continuation of 12 Rules for Life. Doctor Jordan Peterson seems to have an almost bottom less well of knowledge and understand aimed to help the individual make sense of life. We are truly blessed to have him. Definitely recommend!,5,2021/03/22
"Very well written, insightful, and meaningful in a way that can empower the man or woman who reads it and does not want to give in to the nihilism and depression of modern society.",5,2021/06/14
"Absolutely amazing. If today's political hacks weren't trying to push racist ideology in our schools (critical race theory), and ACTUALLY CARED ABOUT THE YOUTH IN OUR COUNTRY, this book would be required reading in our schools.",5,2021/05/31
The coordinated and clumsy loathing of this author is comically depressing. Basic psychological tips for making your life better are not controversial. Embracing symbolism in religion is an interesting concept for the formerly religious or the agnostic/atheist readers out there.,5,2021/04/08
4 stars only because he's so much more educated than me. I'm just a blue collar guy and it can be a bit too verbose for me. Really good stuff though. Thoroughly enjoyed!,4,2021/03/28
Jordan Peterson is a gift of rationality in a irrational time. I highly recommend this book as well as his many online videos.,5,2021/08/22
"Received this book yesterday and read the first 25% last night. Very thought provoking and uplifting. It should be required reading for every university psychology student, if not every student, in the age of mass hysteria and narcissism.",5,2021/03/12
"I had great anticipation for this book after reading Dr. Peterson’s other books and binging all of his lectures. Beyond Order: 12 More Rules For Life does not disappoint, it is so great to see Dr. Peterson’s return in the public world!",5,2021/03/04
Thank you - Dr Peterson - for documenting a detailed framework of rules to help us make sense of an upside down world and navigate the complexities of modern life. Please keep up the great work - the world needs great thinkers like you.,5,2021/03/03
"Don’t hesitate. Buy it. (If it’s your thing 🤓)

Not as good as the first, but still worthy of five stars in my opinion. I couldn’t put it down. I fell asleep a few nights whilst reading it and lost my place. It was a pleasure to reread pages because I couldn’t remember where I was up to!!!",5,2021/06/26
"I have read everything Dr. Peterson has authored and I have watched hours and hours of his online lectures and podcasts. He is one of the greatest intellectuals of our time. Please keep writing and talking to us, Dr. Peterson!",5,2021/03/13
"This is not an easy book, but Dr. Peterson makes it really enjoyable. Provoking, sharp, and warm. Peterson Strikes again.",5,2021/08/31
Jordan articulates what the majority of us are thinking but can’t find the right way to say it. Stand up to the crazy culture trends because if you don’t chaos will ensue just as it did a hundred years ago.,5,2021/04/01
"As a follow up to “12 Rules for Life”, Dr Peterson’s “Beyond Order” is a must have book for anyone who follows his work. Incredibly insightful and deeply intellectual Dr Peterson is a voice calling out from the modern day proverbial wilderness!",5,2021/03/03
"Just got the book today and I am already balls deep. JBP does not disappoint yet again. Not an easy read but that's because everything JBP does, requires you to think.....a lot. So far a fantastic follow up to 12 Rules.",5,2021/03/05
"This is an amazing book, by an amazing author.",5,2021/10/22
"Great book, I recommend it to all intelligent people who read. I don't personally know any, but maybe you're one. Don't miss it.",5,2021/08/04
"I admire and respect Mr. Peterson his lectures, podcasts, books, insight. This book really bring out a strong awareness of ourselves and how we can work to become better versions of ourselves.",5,2021/06/24
"Admittedly I've not finished the book, but support Jordan and wanted to rate it 5 stars anyway, assuming that's how I'll feel when I'm done. He's one of the great thinkers of our time so it's important we listen.",5,2021/03/15
"An excellent and thought provoking read. Such an interesting mix of ethics, psychology, and even religion and mythology. It all ties together beautifully. I feel like this is a guiding light and a bit of a moral compass.",5,2021/03/07
One of the few authors brave enough to stand up to the intolerant woke mob when they cancel and take away livelihoods of people that don’t agree with them lockstep. Sound like a familiar group from the past?,5,2021/03/14
When I start reading his book I am drawn in for long periods of time. I carry it with me back and forth to work.,5,2021/07/30
"Brilliant.
More tight and definitive than hos first, Prof Peterson demonstrates elegant logic that destroys Muh Feelz lame CRT fallacies of the Left.
Must read for young men and women seeking meaning with intelectual honesty.",5,2021/04/11
"If you don't know peterson, buy this you will enjoy it. If you enjoy his work, buy this you,'ll enjoy it too.",5,2021/08/10
"Behind 12 rules for life, this is the greatest book I've read. A mixture of psychological understandings, structure to apply to one's life, meaningful context to support, and an overlooked wit along the way. Thank you JP!",5,2021/04/04
"12 Rules for Life for is a stand alone but I would not read one without the other. I don’t believe one is better than the other, they are both excellent books.",5,2021/05/19
This book was incredible. An incredible rounding out of the first 12 rules and together they provide a very deep and very complete understanding of the human condition and how we can deal with it.,5,2021/04/08
"Things we all no to be true but have forgotten or avoided well written easy to understand
Good escape from miss leading stories forced on us by the media and our activist culture",5,2021/04/14
"* I'm reviewing the actual print of both the hard copy as well as the paper back.

The paperback clearly says large print as does the Amazon description. So this one's on me. I am simply writing this in case you are reading the review and missed that part. The large print is rather annoying for me and I suspect for those who can read regular print. It's difficult to read. I will gladly give this copy away and see if I can find a standard print.

The hard copy is the larger book but the print is smaller. I refuse to believe this is unintentional. I appreciate the regular size print of the hard copy but there's so much blank space on the borders of each page it's artistically wasteful. Other books are not like this and I suspect they plan on doing regular size books with regular size print at some point in the future.

It's my hope that someone else comments to this respect so that others know the print really is irritating in both hard copy and paperback. With respect to help books are normally printed.",2,2021/03/17
"This book is a great compliment to his first book and his lecture series. Many of the stories you’ll read here you might have heard before, but put into context they reveal great truths about existence.",5,2021/03/05
So excited to read this phenomenal man’s sequel. His profound advice has helped me become more than who I was prior. Thank you Dr. Peterson.,5,2021/06/29
This guy can do no wrong. Great sequel to 12 Rules. Thank God he is healthy so he can continue to be a beacon of sanity in this world.,5,2021/05/06
"Jordan B Peterson is the mentor we all need in life. He is one of the most intellectual men of our time, and his books have helped me be a better person.",5,2021/04/20
"I have read this book twice. I just bought it. This book gives great advice. Jordan Peterson gives everything to you straight. I hope this book progresses, in the future.",5,2021/05/12
Alot of the book is review of his lectures online. But his advise is sound to being a better person for yourself than working your way up to your community.,5,2021/04/10
This was a well written book and I did enjoy reading it till about the last chapter it got really dry. But overall its a good book.,5,2021/06/17
"I’m not that far into it yet, but it’s like reading a modern Aquinas — describing man’s condition in the context of the integrated body of known science. JBP is an enigma to me.",5,2021/03/08
"As a non-native english speaker I had troubles following thoughts described with such hard vocabulary. However, concepts and ideas that J Peterson writes about can be life transforming if internalized.",4,2021/03/29
"While JBP has outdone himself again, the warehouse employees continue to smear glue on books that share messages they don't agree with. They smeared glue on the cover of Candace Owens' book too. Will be getting a replacement.",5,2021/03/02
"I cannot express how much this man has truly helped me, my marriage, and now my future children. I'm so incredibly thankful for Jordan and his sweet family.
I can never thank you enough.",5,2021/03/02
This book taps into what many people don’t know about those whom they admire. The extra “thing” “essence” and “knack” super humans have. And the best part is that we all can reach it.,5,2021/03/02
"An extension on the 12 Rules for Life, this book does not disappoint. Many valuable life-altering gems to be found throughout. Makes you analyze your life & find ways it can be better.",5,2021/03/14
"A wonderfully deep, brave and healthy work that everyone can benefit from. It is a perfect compliment to ""12 Rules"", order and chaos magically produce love of properly understood.",5,2021/05/06
Such a great book to read. I cannot put the book down. I am not only reading the book but am listening to the audio as well. I highly recommend Jordan Petersons books!,5,2021/03/22
Jordan Peterson is phenomenal author with a great mind and keen insight into human personality. I recommend this book to everyone.,5,2021/07/21
"Bought the first book, which had a lot of psychological technical jargon. This book has more plain language and relevant to anyone wanting to better themselves.",5,2021/06/02
In this world we cannot have only order. Those who read A Brave New World and thought it was a great idea are dangerous fools. Dr Peterson gives context to the chaos.,5,2021/03/24
The courage and clear focus combined with compassion throughoutThank you For a book that leaves me more grateful for all life experiences,5,2021/07/08
Jordan Peterson is my favorite author concerning understanding of life and existence. He puts it well together in an understandable way and in a deep and fruitful way.,5,2021/05/02
"Just like with the first book, I’ve found this very helpful, inspiring, and, at times, quite profound. Both these books blend well with Stoicism and dashes of Buddhism and Epicureanism. Cheers!",5,2021/03/11
As described great book,5,2021/10/16
"Thought provoking, educational, practical, valuable.

Then again, any time that Dr. Jordan Peterson speaks or writes it’s worth paying attention.",5,2021/07/08
I like this second book better than the first - but you also need to read the first one.,5,2021/07/16
This book has further deepened my sense of courage and armed me to travel into the abyss that is the unknown. That is chaos. That is BEYOND ORDER. MUST READ.,5,2021/03/23
"It seems as if our appetite for rules in life is as unending as the cycle of hope and disappointment that these illusory mental constructs engender. We want encapsulated wisdom. Our job is to follow the rules.
If life really worked like that, we would all have a happy life.
The author will have arrived when he is ready to give up on formulas once and for all, except maybe as they apply to routine matters like putting together a piece of furniture.
It is important to understand the dynamics of anything you want to be successful at. But, understanding and following rules are two different things. In living, I am either coming from the mind or from feeling.
If you chose the mind you will end up in anxiety. That is your body telling you that you do not have the conscious ability to deal with the complexity of life, but it does. It is only when you let go, and stop interfering, that you find peace in true control, as you are letting your innate body intelligence perform its role.
It is only when your are willing to take this seeming risk of putting feeling (and the meaning emerging from it) first, that you are playing the game of life and not being played by life.
It’s like he is stuck at the cognitive level and hence all the anxiety.",1,2021/03/18
"Su anterior libro es mejor para una persona q se enfrente a la vida.
Este libro es para dar gracias ser consciente y es menos polémico.",5,2021/05/18
"He continues to exceed our expectations, how much better could my life have been had this been around then. I just can’t get enough",5,2021/05/15
"Do not let any predisposition on Jordan's political stances avert you from reading this enthusiastic, enthralling account of wisdom and existence beyond mere order.

Please, you won't regret it.",5,2021/03/03
"I highly recommend this book for anyone looking for purpose and meaning in life, it helps one understand why we are here and what to do with your life.",5,2021/03/08
There are countless stories of how this man's work has transformed their lives. So if your a critic of Dr Peterson... Tell the truth or at least don't lie.,5,2021/03/05
Take your time reading this and really understand every detail. This exemplary works of JBP might change your life. Read it again.,5,2021/06/08
I enjoyed 12 Rules for Life as well as Beyond Order. I have learned a lot reading his books and recommend them for anyone with an open mind.,5,2021/03/05
I found myself moved so many times throughout this book. It relates so much to me. This definitely feels more personal than his last one. Bless you Dr. Peterson,5,2021/03/04
I love Jordan Peterson. Both books are amazing. I’m glad I bought the hard cover version. Usually I buy my books on Audible,5,2021/05/24
"This was an absolutely incredible work of thoughtfulness, intellectualism, and careful articulation as a consequence of a long, detailed, and expansive career. Congratulations Dr. Peterson on another culturally significant masterpiece.",5,2021/03/04
"What I needed, in the way I needed, at the time I needed it. I am grateful for Jordan Peterson. Thank you!",5,2021/06/08
"I haven’t read much however, I can tell you. This book has everything you need in it. It will take you up up and away!",5,2021/04/29
Jordan b Peterson is a genius a d articulates things that are so profound in a way that I can really understand. Great book!,5,2021/05/04
Dr. Peterson strikes again! Enjoyable reading and full of wisdom. This book fleshes out several of the ideas he discusses on his YouTube videos.,5,2021/04/30
In an age where common sense isn’t so common this book gives a great perspective on the outlook of life.,5,2021/05/27
Common sense advice for the masses. I can’t understand why he gets all the hate. Get this book and decide for yourself.,5,2021/04/24
Jordan Peterson goes savage once again! He tells you to man (or woman) the F-up with insightful stories and antidotes.,5,2021/03/02
"This book is outstanding.

Everyone should read this book, left, right or center.

Excellent work JP even when your only at 5%.",5,2021/04/17
"The psychological significance of the Bible stories saved my life, maybe my soul, but I need to work more keep trying to better myself.",5,2021/04/15
Another Truth Bomb dropped by the King of the Great White North [Canadian Jordan Peterson] to awaken what little intelligence is left in the world.,5,2021/03/05
Welcome back Dr Peterson! Thank you for sharing your wisdom in your next book. Sat down and began reading this evening. Love all your works of courage!,5,2021/03/03
"This man is a gift. He’s given instruction to people who had no instructor. He’s been a model for many including myself, and I deeply appreciate him and his work.",5,2021/03/02
Great book. Maybe even better than first 12 rules. Would recommend all young adults understand what is in Peterson's books before confronting the truths about life.,5,2021/03/04
We're lucky to have Dr. Peterson's thoughts immortalized in this book. His teachings can help all if they choose to read with an open mind.,5,2021/03/11
"Jordan hit another home run. The ultimate self-help book, version 2. So much good, and deep, advice on how to turn one's life around. Thanks, Jordan!",5,2021/03/03
Dr. Peterson is brilliant. His books are worth more than gold. Any that think otherwise have not read them. Truly a masterpiece!,5,2021/03/09
"Like 12 rules to live by, this book is fun to read slowly and digest.",5,2021/07/13
"Peterson strikes again with clearly written, well researched work that can be practically applied in our lives. Highly highly recommend this and his other works.",5,2021/03/06
Thought-provoking and highly practical advice for day to day life. Jordan Peterson lies out several conduits for the narrative world and objective to touch.,5,2021/04/09
"JBP is back & better than ever. 12 Rules was great, but Beyond Order might be even better. Worth the wait & worth the purchase.",5,2021/03/04
This book will make you a better person. I'm so grateful so Jordan Peterson's work. Read it. Think. Be better.,5,2021/03/11
Well written by an esteemed author. I recommend reading for insight into yourself. Nice detail of the stoic life. Read it!,5,2021/04/04
Love the balance of personal development and societal understanding I gained from this book. Be grateful in spite of your suffering. Chills,5,2021/03/29
"An enjoyable read that makes a person think about life and how to work towards a better life.

Audio version is worth getting.",5,2021/03/09
I haven't bought any books online. I feel very good after I bought them this time. I will continue to buy them in the future.,5,2021/03/16
"What an amazing mind, ideas so needed by people today, especially young men, as hopelessness and pessimism seem to be growing..",5,2021/04/29
"I don't normally read for fun or in my spare time, but this book is phenomenal and a great addition to 12 rules.",5,2021/03/12
I do recommend this book to whom enjoyed the previous book 12 Rules for Life: An Antidote to Chaos.,5,2021/04/23
Jordan Peterson is a gem of a human. His works have changed the way I think about thinking. So grateful for his work.,5,2021/03/05
JBP is a voice of reason in these crazy times! His words inspire me and people I know to be better human beings.,5,2021/03/02
I've never encountered such a practical and powerful education on how I can better both myself and loved ones. Truly inspiring and wonderful.,5,2021/03/02
Preordered this months ago and just got it today. Already completely sucked in. Amazing book. Just as good as the original 12 Rules!,5,2021/03/02
Packed with wisdom that can only be collected from a deep well of insight. Better than the first book. The illustration is captivating!,5,2021/03/03
"Got mine in today! So glad Dr Peterson is doing well, best of wishes. Hope to have you sign my copies one day.",5,2021/03/02
Book rocks,5,2021/09/23
JBP knocks it out if the park a second time. Amazing and informative. Glad to see he is doing well again,5,2021/03/11
Jordan Peterson is excellent and I have been watching and reading as much of his content as possible.,5,2021/04/05
The future smiles now that Jordan has returned back on the scene. Many potentials will be unlocked by this second book.,5,2021/03/09
"and timely heroic endeavor. Thank you so much for continuing to point, Dr. Peterson. Definitely worth re-reading and passing along.",5,2021/04/08
If you’re a fan of Dr Peterson’s this is the read for you. Not for elementary readers or new English speakers.,5,2021/03/09
This man makes the world better. Love the fog chapter.,5,2021/07/19
"Another knockout helpful book, great advice for anyone who feels lost and needing some advice",5,2021/06/05
"A lighter read than 12 Rules for life. This book touches more on striving forward regardless of pain and issues facing you. It makes ponder and ask questions of your existing life structure (family, friends, work etc.).",4,2021/05/21
"It’s a very deep read. I like it though very much, very thought provoking. Non political and very good.",5,2021/03/10
Every human should read this book; there's no telling how much better off the world would be if they did.,5,2021/03/22
This is a fantastic book. I look forward to everything Peterson has to offer. His books are life changing.,5,2021/03/09
Read his first book on the subject; this is better. Great thinker and his explanations are easy to understand.,5,2021/03/17
Expands and goes deeper than the pervious entry. Jordan is truly one of the greatest intellectuals of the day.,5,2021/03/04
It's so refreshing to see this type of literature in this modern age. I couldn't put the book down!,5,2021/03/02
It's a good follow up to the first book. Still touches on new aspects.,5,2021/06/01
Jordan Peterson follows up 12 Rules for Life with an additional 12 rules and he does not disappoint!,5,2021/03/11
Read Jordan B. Peterson and clean your room. It's that simple. This man is a treasure. Appreciate him.,5,2021/03/06
"I was a big fan of his previous books, but this one is his best yet. Strongly recommend.",5,2021/03/05
"Jordan B Peterson is a father figure to many people who yearn for wisdom, direction, and responsibility.",5,2021/03/02
Excellent quality and the black cover looks balanced alongside the contrasting white cover of ‘12 rules of life’,5,2021/03/03
"Brilliance in a book. Cannot put down. Welcome back, doc. You helped me a lot in my life.",5,2021/03/04
This was a great follow up to 12 Rules For Life An Antidote To Chaos.,5,2021/05/07
Very challenging book but incredible insight and life advice. JBP is a true gift to humanity.,5,2021/03/27
This book provides practical wisdom for people looking to better themselves.,5,2021/06/24
More personal feeling and narrative . This is an easier more flowing read!,5,2021/06/10
Excellent book. Just as good as 12 Rules.,5,2021/07/19
I just received the book and am looking forward to see what journey of self discovery awaits me.,5,2021/03/03
If you read the first book then you know what your in for. 👍🏻👍🏻👍🏻,5,2021/04/28
Another fantastic book by the man himself. The most prolific free thinking in the modern era. Highly recommend.,5,2021/03/11
Jordon Peterson belongs to the the pantheon of great thinker of 21st century.,5,2021/06/08
"Other than Thomas Sowell, JBP is the greatest intellectual of our time. Worth the read.",5,2021/04/21
Looking forward to this book. Read some of the book. I find it to be very insightful.,5,2021/03/03
A challenging and easy read at the same time. It flows well and is a satisfying read.,5,2021/03/16
Brilliant help from a modern day genius. Easy to read with practical everyday advice!,5,2021/05/09
Thank you for another amazing book !!!! May God bless you and heal you soon Jordan Peterson.,5,2021/03/16
So happy to have JP back at it and kicking literary ass,5,2021/05/31
"Jordan Peterson should be required reading for high school! He makes so much sense, just brilliant",5,2021/03/16
Dr. Peterson offers a multitude life guidance points.,5,2021/07/17
Jordan Peterson does it again. Let him help you get your house in order. Highly recommend.,5,2021/03/16
"I've never read a book before where I have to stop after every sentence and try to understand what it means. Peterson's editors totally failed him on this book. One sentence is 114 words long and that may not be the longest sentence in the book.

While the information is a five, the readability is a 2.",3,2021/03/04
"Mr. Peterson spent the first 50 or so pages depressing the hell out of me with the stories of his and his family's medical problems. Then it was mostly long, run-on sentences that go nowhere. He uses dozens of words per sentence to make a simple point. Very fatiguing.",2,2022/04/25
Once again Jordan proved that he is an expert in what he is teaching!,5,2021/04/08
....JP enters with more than we can handle.,5,2021/07/13
So far it is an amazing read. The illustrations are my favorite part of the book.,5,2021/03/07
Just like the last book. Its an eye opener and makes you reflect on yourself.,5,2021/03/09
Be up for the challenge of grappling with the truths and complexity enclosed within this book.,5,2021/03/05
"Jordan’s back! Great read from a great mind. Stays with you!
Bless the Peterson family.",5,2021/03/14
"I loved 12 Rules for life, and I loved this book even more.",5,2021/04/11
This book is just a follow up of his 1st series and adds more additional meanings to life. However compared to the previous one which was more insightful this one seems to be a tad different.,3,2021/09/29
"He changed so many lives, the greatest intellectual of our time",5,2021/05/11
Jordan Peterson's principles have helped me so much in life. I highly recommend this book.,5,2021/03/05
A great book . No pictures. The author goes into detail about life,5,2021/03/25
Dr. Peterson does it again. Highly recommend!,5,2021/07/11
"Jordan Peterson is a well of wisdom, and this book is no exception.",5,2021/03/25
Great transaction. Excellent book content.,5,2021/07/14
More sound advice and wisdom from JP. Thank you sir.,5,2021/05/11
Amazing book from Dr. Jordan B Peterson. I would highly recommend. 10/10,5,2021/03/12
Great book and inspiring author that everyone should listen to,5,2021/05/11
delivered on time but right bottom of the book was dinged bad 😣,5,2021/03/04
"This book is equally as good as 12 Rules for Life, if not better!",5,2021/03/05
An excellent and thoughtful book. I am so glad Jordan Peterson is back.,5,2021/03/13
With a lack of vocabulary to use in expressing myself I can only say it was thought provoking.,5,2021/11/04
Thank god for people like Jordan Peterson. Find balance.,5,2021/05/26
I love JP. God bless him and his family.,5,2021/05/04
"Great author, truly a mind to guide a lost generation.",5,2021/05/03
"Simply put, another masterpiece... I hope you read it and judge for yourself.",5,2021/03/04
"Already off to a great start, got it today on the day of release.",5,2021/03/02
The book were delivered fast and in good condition.,5,2021/05/08
A great companion to Peterson's first 12 rules for life book.,5,2021/03/31
Always a great author for challenging yourself and the way you think,5,2021/03/11
This man has put his life in full display for the greater good,5,2021/03/02
With a lack of vocabulary to use in expressing myself I can only say it was thought provoking.,5,2021/11/04
Thank god for people like Jordan Peterson. Find balance.,5,2021/05/26
I love JP. God bless him and his family.,5,2021/05/04
"Great author, truly a mind to guide a lost generation.",5,2021/05/03
"Simply put, another masterpiece... I hope you read it and judge for yourself.",5,2021/03/04
"Already off to a great start, got it today on the day of release.",5,2021/03/02
The book were delivered fast and in good condition.,5,2021/05/08
A great companion to Peterson's first 12 rules for life book.,5,2021/03/31
Always a great author for challenging yourself and the way you think,5,2021/03/11
This man has put his life in full display for the greater good,5,2021/03/02
Illuminating and insightful like always. Thank you for everything Dr. Peterson!,5,2021/04/04
My husband wanted it!,5,2021/07/04
Invest in yourself. Its about 20$ and will teach you so much!,5,2021/03/10
This should be mandatory reading for civilization moving forward.,5,2021/05/04
Dr. Peterson is brilliant. This book is worthy successor to his previous!,5,2021/03/04
Dr. Peterson's writing is 1st rate and has valuable lessons for all!,5,2021/03/03
This is exactly what we all needs to be reading right now,5,2021/03/02
JBP is back... and now I should go clean up my room.,5,2021/03/03
"Only on rule 3, but it is fantastic. A must read!!",5,2021/03/15
don't forget what JBP was going through while writing the book.,5,2021/03/15
"Amazing chapters!!! Great quality paper, and a good read!!! Super intellectually stimulating!!!",5,2021/03/02
Good follow-up for 12 Rules,5,2021/06/12
Super smart.,5,2021/07/17
Great classical book in the making. Geat job Jordan well done.,5,2021/03/06
Finally a philosopher with common sense and checking reality!!,5,2021/04/13
